url,language,language_confidence,pagerank_rank,authority_rank,closeness_centrality_rank,degree_rank,in_degree_rank,out_degree_rank,best_rank,rank_sum
twitter.com/RedEngineJeans/status/669751741567467520/photo/1,English,1.0,12,575,655,222,179,155,12,1798
flickr.com/photos/65075983@N03/15391331492,English,1.0,391,367,486,208,109,237,109,1798
pinterest.com/briechilders,English,1.0,62,1051,98,179,279,133,62,1802
contentparadise.com/producterror.aspx,English,1.0,652,725,77,53,245,51,51,1803
twitter.com/RedEngineJeans/status/673182132013891586/photo/1,English,1.0,13,576,656,223,180,156,13,1804
safety.yahoo.com,English,1.0,519,453,138,247,288,162,138,1807
vietnamvisa.pro,English,1.0,429,910,84,68,252,65,65,1808
twitter.com/RedEngineJeans/status/671839534993158144/photo/1,English,1.0,14,577,657,224,181,157,14,1810
syfy.com/oppositeworlds,English,1.0,655,728,78,54,246,52,52,1813
vietnamvisafees.com,English,1.0,432,913,90,75,256,69,69,1835
itunes.apple.com/us/app/id300235330?mt=8,English,1.0,290,988,113,104,265,88,88,1848
itunes.apple.com/app/runkeeper-gps-track-running/id300235330,English,1.0,293,991,114,105,266,89,89,1858
cyberchimps.com,English,1.0,428,909,103,93,259,77,77,1869
vietnamvisa.org.vn/requirements,English,1.0,431,912,111,102,263,86,86,1905
buddypress.org,English,1.0,265,1024,88,141,277,110,88,1905
itunes.apple.com/us/app/goodreads/id355833469?ign-mpt=uo%3D4&mt=8,English,1.0,388,957,112,103,264,87,87,1911
05.dn.ua/reg-bids,Russian,1.0,200,887,152,249,290,164,152,1942
wordpress.com?ref=wporg-footer,English,1.0,264,1023,125,145,278,111,111,1946
donauto.dn.ua/pdd,Russian,1.0,268,885,104,245,286,160,104,1948
vietnamvisa.org.vn/apply-vietnam-visa-in-singapore,English,1.0,430,911,119,128,275,101,101,1964
facebook.com/joojaadvertising,English,1.0,85,1035,155,251,292,166,85,1984
blastr.com,English,1.0,124,602,682,225,113,241,113,1987
pdijeans.com,English,1.0,51,560,644,272,199,275,51,2001
play.google.com/store/apps/details?id=com.fitnesskeeper.runkeeper.pro&referrer=af_tranid%3D3TSPWNVV97S2E3KM%26c%3D%26pid%3DLoggedOut_Profile,English,1.0,291,989,130,181,281,135,130,2007
play.google.com/store/apps/details?id=com.fitnesskeeper.runkeeper.pro,English,1.0,292,990,131,182,282,136,131,2013
facebook.com/hotelrestaurantjans,English,1.0,71,1066,158,254,295,169,71,2013
facebook.com/Formstack,English,1.0,196,491,591,269,196,272,196,2015
facebook.com/pages/Flavorsme/113476088702034,English,1.0,94,1054,157,253,294,168,94,2020
twitter.com/Formstack,English,1.0,197,492,592,270,197,273,197,2021
flickr.com/help/forum/en-us?ytcheck=1,English,1.0,301,437,550,268,195,271,195,2022
pinterest.com/formstack,English,1.0,198,493,593,271,198,274,198,2027
wordpress.tv,English,1.0,270,1026,132,183,283,137,132,2031
tripit.com,English,1.0,606,292,412,265,192,268,192,2035
facebook.com/Coinbase,English,1.0,130,1038,156,252,293,167,130,2036
twitter.com/syfy,English,1.0,239,603,683,226,114,242,114,2107
youtube.com/user/syfy?sub_confirmation=1,English,1.0,240,604,684,227,115,243,115,2113
shopbop.com/ci/4/gg/holiday-gift-guide-110915.html,English,1.0,110,257,377,459,451,459,110,2113
nbcuniversalstore.com?v=syfy,English,1.0,241,605,685,228,116,244,116,2119
sovhomestead.com/scifi/SciFiOrder.php,English,1.0,242,606,686,229,117,245,117,2125
instagram.com/syfy,English,1.0,243,607,687,230,118,246,118,2131
syfyigniters.com?_source=Syfy_Global_Footer,English,0.9999999932382353,244,608,688,231,119,247,119,2137
syfy.tumblr.com,English,1.0,245,609,689,232,120,248,120,2143
syfygames.com,English,1.0,246,610,690,233,121,249,121,2149
central.wordcamp.org,English,1.0,267,1025,154,250,291,165,154,2152
twitter.com,English,1.0,147,657,730,238,126,254,126,2152
nbcuniversal.com/privacy,English,1.0,247,611,691,234,122,250,122,2155
facebook.com/Syfy,English,1.0,248,612,692,235,123,251,123,2161
buildwithchrome.com,Latin,1.0,56,642,715,274,201,277,56,2165
nbcuniversalstore.com?ecid=PRF-NBC-103296&pa=PRF-NBC-103296&v=syfy,English,1.0,249,613,693,236,124,252,124,2167
outdatedbrowser.com/en,Latin,0.999998382784511,250,614,694,237,125,253,125,2173
vinemarket.com/subcat=Bath-Skin-Care-11450,English,1.0,949,103,223,308,300,308,103,2191
goodreads.com/help,English,1.0,223,250,370,452,444,452,223,2191
vinemarket.com/cat=Baby-Toddler-3500,English,1.0,950,104,224,309,301,309,104,2197
t.co/hMBGk1RAl7,,,17,752,811,239,127,255,17,2201
flickr.com/photos/simonvaux/23030085149,English,1.0,610,372,489,267,194,270,194,2202
sealinfo.verisign.com/splash?dn=www.look.com&form_file=fdf%2Fsplash.fdf&lang=en,English,1.0,951,105,225,310,302,310,105,2203
pinterest.com/lookdotcom,English,1.0,952,106,226,311,303,311,106,2209
sealinfo.verisign.com/splash?dn=www.vinemarket.com&form_file=fdf%2Fsplash.fdf&lang=en,English,1.0,993,98,218,304,296,304,98,2213
facebook.com/lookdotcom,English,1.0,953,107,227,312,304,312,107,2215
twitter.com/vinemarket,English,1.0,994,99,219,305,297,305,99,2219
vinemarket.com/search?rf-Brand=California+Baby,English,1.0,954,108,228,313,305,313,108,2221
facebook.com/vinemarket,English,1.0,995,100,220,306,298,306,100,2225
twitter.com/look,English,1.0,955,109,229,314,306,314,109,2227
krown-products.net/survivorsrest/index.html,English,1.0,653,726,150,248,289,163,150,2229
bizrate.com/reviews/vine.com/268050,English,1.0,996,101,221,307,299,307,101,2231
bizrate.com/reviews/look.com/272588,English,1.0,956,110,230,315,307,315,110,2233
