url,language,language_confidence,pagerank_rank,authority_rank,closeness_centrality_rank,degree_rank,in_degree_rank,out_degree_rank,best_rank,rank_sum
facebook.com/navinyby?sk=wall,English,1.0,157,34,69,86,86,86,34,518
xn----8sbjufbbcmolbtcflf.xn--p1ai,Russian,1.0,213,21,56,78,78,78,21,524
m.vk.com/navinyby,Russian,1.0,158,35,70,87,87,87,35,524
landing.fxline.by?utm_campaign=kak-zarabatyvat-bolshe&utm_medium=sponsorstvo-rubriki&utm_source=naviny,Russian,1.0,159,36,71,88,88,88,36,530
facebook.com/navinyby,English,1.0,160,37,72,89,89,89,37,536
top.mail.ru/Rating/MassMedia-Online/Today/Visitors/1.html?from=jumpfrom,Russian,1.0,162,38,73,90,90,90,38,543
livejournal.com/update.bml?event=http%3A%2F%2Fnaviny.by%2Frubrics%2Fsociety%2F2015%2F12%2F02%2Fic_media_video_116_9639%2F&subject=%D1%F2%F3%E4%E5%ED%F2%FB+%C1%C3%D3+%EF%F0%EE%F2%E5%F1%F2%F3%FE%F2+%EF%F0%EE%F2%E8%E2+%E2%E2%E5%E4%E5%ED%E8%FF+%EF%EB%E0%F2%FB+%E7%E0+%EF%E5%F0%E5%F1%E4%E0%F7%E8,Kyrgyz,1.0,164,39,74,91,91,91,39,550
news.allcrimea.net/news/2015/12/2/probnyi-zapusk-energomosta-v-krym-ne-udalsya-50003,Russian,1.0,111,81,115,116,116,116,81,655
dw.com/ru/%D0%BE%D0%B2%D0%B5%D1%87%D1%8C%D0%B5-%D0%B4%D0%B5%D1%84%D0%B8%D0%BB%D0%B5-%D0%BD%D0%B0-%D0%B1%D0%B0%D0%B2%D0%B0%D1%80%D1%81%D0%BA%D0%BE%D0%B9-%D0%B4%D0%BE%D1%80%D0%BE%D0%B3%D0%B5-%D1%84%D0%BE%D1%82%D0%BE/a-18889174?maca=rus-CB_rus_BelarusPartisan-4786-xml-mrss,Russian,1.0,214,60,94,97,97,97,60,659
interfax.com.ua,Russian,1.0,126,79,113,114,114,114,79,660
openx.belaruspartizan.org/www/delivery/ck.php?cb=INSERT_RANDOM_NUMBER_HERE&ct=1&n=accde4eb,English,0.16946150595865334,150,75,109,110,110,110,75,664
dw.com/ru/%D0%B1%D0%B5%D0%BB%D0%BE%D1%80%D1%83%D1%81%D1%81%D0%BA%D0%B8%D0%B5-%D1%82%D0%BE%D0%B2%D0%B0%D1%80%D1%8B-%D0%B2-%D1%80%D1%84-%D0%B2%D0%B7%D0%B0%D0%BC%D0%B5%D0%BD-%D1%83%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D1%85-%D1%88%D0%B0%D0%BD%D1%81-%D0%B4%D0%BB%D1%8F-%D0%BC%D0%B8%D0%BD%D1%81%D0%BA%D0%B0/a-18884291?maca=rus-CB_rus_BelarusPartisan-4786-xml-mrss,Russian,1.0,215,61,95,98,98,98,61,665
dw.com/ru/%D1%84%D0%BE%D1%82%D0%BE%D0%B3%D0%B0%D0%BB%D0%B5%D1%80%D0%B5%D1%8F-%D0%BA%D0%BD%D0%B8%D0%B3%D0%B0-%D1%80%D0%B5%D0%BA%D0%BE%D1%80%D0%B4%D0%BE%D0%B2-%D0%BA%D0%B0%D0%BC%D0%BF%D1%83%D1%81%D0%B0/a-18879518?maca=rus-CB_rus_BelarusPartisan-4786-xml-mrss,Russian,1.0,216,62,96,99,99,99,62,671
openx.belaruspartizan.org/www/delivery/ck.php?cb=INSERT_RANDOM_NUMBER_HERE&ct=1&n=a758fa77,English,0.16946150595865334,152,76,110,111,111,111,76,671
bbc.com/russian/news/2015/12/151202_ukraine_kgb_archives,Russian,1.0,133,80,114,115,115,115,80,672
openx.belaruspartizan.org/www/delivery/ck.php?cb=INSERT_RANDOM_NUMBER_HERE&n=a38f1772,English,0.16946150595865334,217,63,97,100,100,100,63,677
etalon-irkutsk.ru,Russian,1.0,153,77,111,112,112,112,77,677
"radyjo.net/4/88/Artykul/231212,%D0%9C%D0%B0%D0%B3%D1%96%D0%BB%D1%91%D1%9E-%D0%92%D1%8B%D1%81%D1%82%D0%B0%D0%B2%D0%B0-%D1%9E%D0%BD%D1%96%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D1%85-%D1%84%D0%BE%D1%82%D0%B0%D0%B7%D0%B4%D1%8B%D0%BC%D0%BA%D0%B0%D1%9E",Belarusian,1.0,218,64,98,101,101,101,64,683
openx.belaruspartizan.org/www/delivery/ck.php?cb=INSERT_RANDOM_NUMBER_HERE&ct=1&n=a50ef925,English,0.16946150595865334,155,78,112,113,113,113,78,684
"radyjo.net/4/88/Artykul/231310,%D0%91%D0%B5%D0%BB%D0%B0%D1%80%D1%83%D1%81%D1%8B-%D1%81%D0%BA%D0%B0%D1%80%D0%B4%D0%B7%D1%8F%D1%86%D1%86%D0%B0-%D0%BD%D0%B0-%D1%8F%D0%BA%D0%B0%D1%81%D1%8C%D1%86%D1%8C-%D1%80%D0%B0%D1%81%D0%B5%D0%B9%D1%81%D0%BA%D0%B0%D0%B9-%D0%BD%D0%B0%D1%84%D1%82%D1%8B",Belarusian,1.0,219,65,99,102,102,102,65,689
"radyjo.net/4/88/Artykul/231308,%D0%A0%D1%8D%D0%BA%D1%82%D0%B0%D1%80-%D0%91%D0%94%D0%A3-%D0%BF%D1%80%D0%B0%D1%96%D0%B3%D0%BD%D0%B0%D1%80%D0%B0%D0%B2%D0%B0%D1%9E-%D0%BF%D0%B0%D1%82%D1%80%D0%B0%D0%B1%D0%B0%D0%B2%D0%B0%D0%BD%D1%8C%D0%BD%D1%96-%D1%81%D1%82%D1%83%D0%B4%D1%8D%D0%BD%D1%82%D0%B0%D1%9E",Belarusian,1.0,220,66,100,103,103,103,66,695
dw.com/ru/%D0%B2-%D0%B1%D0%BE%D0%BB%D1%8C%D0%BD%D0%B8%D1%86%D0%B0%D1%85-%D0%B3%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D0%B8%D0%B8-%D0%B6%D0%B4%D1%83%D1%82-%D0%B2%D1%80%D0%B0%D1%87%D0%B5%D0%B9-%D0%B8%D0%B7-%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8-%D0%B8-%D1%81%D0%BD%D0%B3/a-18885061?maca=rus-CB_rus_BelarusPartisan-4786-xml-mrss,Russian,1.0,221,67,101,104,104,104,67,701
openx.belaruspartizan.org/www/delivery/ck.php?cb=INSERT_RANDOM_NUMBER_HERE&n=afde4019,English,0.16946150595865334,222,68,102,105,105,105,68,707
openx.belaruspartizan.org/www/delivery/ck.php?cb=INSERT_RANDOM_NUMBER_HERE&n=af4ae113,English,0.16946150595865334,223,69,103,106,106,106,69,713
dw.com/ru/%D1%84%D0%BE%D1%82%D0%BE%D0%B3%D0%B0%D0%BB%D0%B5%D1%80%D0%B5%D1%8F-%D1%87%D1%83%D0%BC%D0%B0-%D0%BA%D0%BE%D1%84%D0%B5-%D0%BF%D1%80%D0%BE%D1%81%D1%82%D0%B8%D1%82%D1%83%D1%82%D0%BA%D0%B8-%D0%B8%D0%BB%D0%B8-%D0%BD%D0%B5%D0%BE%D0%B1%D1%8B%D1%87%D0%BD%D1%8B%D0%B5-%D1%8D%D0%BA%D1%81%D0%BA%D1%83%D1%80%D1%81%D0%B8%D0%B8-%D0%BF%D0%BE-%D0%BC%D1%8E%D0%BD%D1%85%D0%B5%D0%BD%D1%83/a-18885032?maca=rus-CB_rus_BelarusPartisan-4786-xml-mrss,Russian,1.0,224,70,104,107,107,107,70,719
"radyjo.net/4/90/Artykul/231252,%D0%9F%D0%B0%D0%BB%D1%96%D1%86%D1%8B%D1%8F-%D0%91%D1%8D%D0%BB%D1%8C%D0%B3%D1%96%D1%96-%D0%B7%D0%B0%D1%82%D1%80%D1%8B%D0%BC%D0%B0%D0%BB%D0%B0-%D1%8F%D1%88%D1%87%D1%8D-%D0%B4%D0%B2%D1%83%D1%85-%D0%BC%D0%B5%D1%80%D0%BA%D0%B0%D0%B2%D0%B0%D0%BD%D1%8B%D1%85-%D1%82%D1%8D%D1%80%D0%B0%D1%80%D1%8B%D1%81%D1%82%D0%B0%D1%9E",Belarusian,1.0,225,71,105,108,108,108,71,725
brsm.by/projects/otkry-ty-e-debaty-vy-biraj-by,Russian,1.0,180,82,116,117,117,117,82,729
"radyjo.net/4/90/Artykul/231277,%D0%A2%D1%83%D1%80%D1%86%D1%8B%D1%8F-%D0%B7%D0%B3%D0%BE%D0%B4%D0%BD%D0%B0%D1%8F-%D1%86%D0%B0%D0%BB%D0%BA%D0%B0%D0%BC-%D0%B7%D0%B0%D0%BA%D1%80%D1%8B%D1%86%D1%8C-%D0%BC%D1%8F%D0%B6%D1%83-%D0%B7-%D0%A1%D1%8B%D1%80%D1%8B%D1%8F%D0%B9",Belarusian,1.0,226,72,106,109,109,109,72,731
kufar.by/%D0%B1%D1%80%D0%B5%D1%81%D1%82%D1%81%D0%BA%D0%B0%D1%8F/%D0%9A%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80%D1%8B?nf=1,Russian,1.0,181,83,117,118,118,118,83,735
nsk-sex.ru,Russian,1.0,182,84,118,119,119,119,84,741
calend.ru/holidays/belorus,Russian,1.0,184,85,119,120,120,120,85,748
m.vk.com/club87813108,Russian,1.0,185,86,120,121,121,121,86,754
ok.ru/group/54857116942363,Kyrgyz,1.0,186,87,121,122,122,122,87,760
president.gov.by,Russian,1.0,189,88,122,123,123,123,88,768
belta.by,Russian,1.0,190,89,123,124,124,124,89,774
facebook.com/dmir.ru,English,1.0,45,120,154,154,154,154,45,781
brest-region.gov.by,Russian,1.0,193,90,124,125,125,125,90,782
company.dmir.ru,English,1.0,46,121,155,155,155,155,46,787
stolin.brest-region.gov.by,English,0.16946150595865334,194,91,125,126,126,126,91,788
mobile.dmir.ru,Russian,1.0,47,122,156,156,156,156,47,793
passport.yandex.ru/auth?retpath=https%3A%2F%2Fmetrika.yandex.ru%2Fdashboard%3Ffrom%3Dinformer%26id%3D26702085,Kyrgyz,1.0,179,96,130,131,131,131,96,798
top.mail.ru/Rating/MassMedia-Newspapers/Today/Visitors/8.html?from=jumpfrom,Russian,1.0,200,92,126,127,127,127,92,799
mininform.gov.by/ru,Russian,1.0,201,93,127,128,128,128,93,805
m.vk.com/brestarki,Kyrgyz,1.0,183,97,131,132,132,132,97,807
belkiosk.by/navpales,Russian,1.0,203,94,128,129,129,129,94,812
pinskap.by/content/traffic/urban_transport,Russian,1.0,187,98,132,133,133,133,98,816
rp5.by/%D0%9F%D0%BE%D0%B3%D0%BE%D0%B4%D0%B0_%D0%B2_%D0%A1%D1%82%D0%BE%D0%BB%D0%B8%D0%BD%D0%B5,Russian,1.0,205,95,129,130,130,130,95,819
delo-tehniki.by,Russian,1.0,188,99,133,134,134,134,99,822
feeds.feedburner.com/varjag/novosti,Russian,1.0,191,100,134,135,135,135,100,830
m.vk.com/rukzachok1,Russian,1.0,139,111,145,145,145,145,111,830
gismeteo.by/weather-pinsk-4914,Russian,1.0,192,101,135,136,136,136,101,836
develop.belta.by,Russian,1.0,140,112,146,146,146,146,112,836
ptushki.org,Russian,1.0,141,113,147,147,147,147,113,842
m.vk.com/shtorypinsk,Russian,1.0,195,102,136,137,137,137,102,844
youblisher.com/p/941983-%CA%E0%F2%E0%EB%EE%E3-%E8%E7%E4%E0%F2%E5%EB%FC%F1%F2%E2%E0-%CF%E0%F7%E0%F2%EA%EE%E2%E0%FF-%F8%EA%EE%EB%E0,Russian,1.0,142,114,148,148,148,148,114,848
twitter.com/TRK_Varjag,Latin,1.0,196,103,137,138,138,138,103,850
belstu.by,Russian,1.0,143,115,149,149,149,149,115,854
freemax.by,Russian,1.0,197,104,138,139,139,139,104,856
petsby.com,Russian,1.0,144,116,150,150,150,150,116,860
allkupe.by,Russian,1.0,198,105,139,140,140,140,105,862
www.mir.pravo.by,Russian,1.0,145,117,151,151,151,151,117,866
showroom.by,Russian,1.0,199,106,140,141,141,141,106,868
pshop.by,Russian,1.0,146,118,152,152,152,152,118,872
abcmebel.by,Russian,1.0,202,107,141,142,142,142,107,876
facebook.com/Slivki.by,English,1.0,125,123,157,157,157,157,123,876
detmagazin.ucoz.ru,Russian,1.0,147,119,153,153,153,153,119,878
active.by,Russian,1.0,55,138,172,172,172,172,55,881
m.vk.com/afroditapinsk,Russian,1.0,204,108,142,143,143,143,108,883
m.vk.com/slivkiby,Russian,1.0,129,124,158,158,158,158,124,885
m.vk.com/m103by,Russian,1.0,56,139,173,173,173,173,56,887
gismeteo.by/weather-pinsk-4914/14-days,Russian,1.0,206,109,143,144,144,144,109,890
itunes.apple.com/app/id949399156,Kyrgyz,1.0,132,125,159,159,159,159,125,893
facebook.com/m103by,English,1.0,57,140,174,174,174,174,57,893
facebook.com/pages/Newsbyorg/1569808916598532,English,1.0,105,131,165,165,165,165,105,896
seo.artox-media.ru,Russian,1.0,58,141,175,175,175,175,58,899
slivki_by.reformal.ru,Russian,1.0,134,126,160,160,160,160,126,900
m.vk.com/newsbyorg,Russian,1.0,106,132,166,166,166,166,106,902
artox.com/city-platform,Russian,1.0,59,142,176,176,176,176,59,905
gazetaby.com/cont/art.php?sn_nid=104749,Russian,1.0,49,144,178,178,178,178,49,905
ok.ru/group/53627650769005,Russian,1.0,135,127,161,161,161,161,127,906
top100.rambler.ru/navi?page=1&pageCount=30&resourceId=1301159&stat=0&theme=217%2F218%2F220&view=short,Russian,1.0,107,133,167,167,167,167,107,908
6b4fe1b3a6b911fb63e920dd1ffcf21fa6b51a90.googledrive.com/host/0B4C6lwn_ak6zZUo1Z1FfVjg3ZUU/form.html,Russian,1.0,60,143,177,177,177,177,60,911
gazetaby.com/cont/art.php?sn_nid=105588,Russian,1.0,50,145,179,179,179,179,50,911
play.google.com/store/apps/details?id=by.slivki.android,Kyrgyz,1.0,136,128,162,162,162,162,128,912
naviny.by/rubrics/finance/2015/11/28/ic_articles_114_190367,Russian,1.0,108,134,168,168,168,168,108,914
m.vk.com,Latin,0.999999999998767,51,146,180,180,180,180,51,917
twitter.com/slivkiby,Latin,1.0,137,129,163,163,163,163,129,918
twitter.com/newsbyorg,Kyrgyz,1.0,109,135,169,169,169,169,109,920
top100.rambler.ru/navi?page=1&pageCount=30&resourceId=697446&stat=0&theme=229%2F236&view=short,Russian,1.0,39,149,183,183,183,183,39,920
facebook.com/zautra.by,English,1.0,52,147,181,181,181,181,52,923
reformal.ru,Russian,1.0,138,130,164,164,164,164,130,924
nur.kz/895103-smk-predlozhil-vvesti-v-kazakhstane-nal.html,Russian,1.0,110,136,170,170,170,170,110,926
m.vk.com/moyareklamaby,Russian,1.0,40,150,184,184,184,184,40,926
gazetaby.com,Russian,1.0,53,148,182,182,182,182,53,929
odnoklassniki.ru/moyareklamaby,Russian,1.0,41,151,185,185,185,185,41,932
top.mail.ru/Rating/MassMedia-News/Today/Visitors/5.html?from=jumpfrom,Russian,1.0,112,137,171,171,171,171,112,933
m.vk.com/bizlida_by,Russian,1.0,37,152,186,186,186,186,37,933
freemarket.kiev.ua,Russian,1.0,22,155,189,189,189,189,22,933
itmedia.by,Russian,1.0,38,153,187,187,187,187,38,939
rostehsert.ru,Russian,1.0,23,156,190,190,190,190,23,939
facebook.com/bizlida.by,English,1.0,42,154,188,188,188,188,42,948
yandex.by/clck/jsredir?data=url%3Dhttp%253A%252F%252Fpressball.by%26ts%3D1449089716%26uid%3D1167396331445336338&from=yandex.by%3Bsuggest%3Bweb&keyno=0&l10n=ru&ref=https%3A%2F%2Fyandex.by%2Fsearch%2F%3Ftext%3D%25D0%25BD%25D0%25B0%25D1%2588%25D0%25B0%2520%25D0%25BD%25D0%25B8%25D0%25B2%25D0%25B0%26lr%3D154%26clid%3D1917159&sign=420699674fdfbc99df99994da70c8209&state=dtype%3Dstred%2Fpid%3D1%2Fcid%3D71868%2Fpart%3D%25D0%25BF%25D1%2580%25D0%25B5%2Fsuggestion%3D%25D0%25BF%25D1%2580%25D0%25B5%25D1%2581%25D1%2581%25D0%25B1%25D0%25BE%25D0%25BB%2Fregion%3D149%2F%2A&text=%D0%BF%D1%80%D0%B5%D1%81%D1%81%D0%B1%D0%BE%D0%BB,Kinyarwanda,0.6257261476049748,67,176,205,205,205,205,67,1063
go.mail.ru/search?hasnavig=0&q=%D0%B8%D0%B7+%D1%80%D1%83%D0%BA+%D0%B2+%D1%80%D1%83%D0%BA%D0%B8+%D0%B1%D1%80%D0%B5%D1%81%D1%82&us=2&usln=4&usqid=97d6a8cb8859198a&usstr=%D0%B8%D0%B7,Kyrgyz,1.0,69,178,206,206,206,206,69,1071
t.co/qP5mCmuq,,,5,216,216,216,216,216,5,1085
80.240.133.13./openx/www/delivery/ck.php?cb=INSERT_RANDOM_NUMBER_HERE&n=ab1e718a,English,0.16946150595865334,165,157,191,191,191,191,157,1086
jigsaw.w3.org/css-validator/validator?uri=http%3A%2F%2Fforum.grodno.net%2Findex.php%3Faction%3Dactivate%26code%3D7ca10e012a%26u%3D281244,English,1.0,166,158,192,192,192,192,158,1092
yandex.by/clck/jsredir?data=url%3Dhttp%253A%252F%252Fwww.moyareklama.by%26ts%3D1449089716%26uid%3D527143061409512691&from=yandex.by%3Bsuggest%3Bweb&keyno=0&l10n=ru&ref=https%3A%2F%2Fyandex.by%2Fsearch%2F%3Ftext%3D%25D0%25B2%25D0%25B8%25D0%25B4%25D0%25B5%25D0%25BE%25203d%2520%25D0%25BF%25D1%2580%25D0%25B8%25D0%25BD%25D1%2582%25D0%25B5%25D1%2580%2520%25D0%25B2%2520%25D1%2580%25D0%25B0%25D0%25B1%25D0%25BE%25D1%2582%25D0%25B5%26lr%3D155&sign=5e076df39ca8bb712e31818ae599918a&state=dtype%3Dstred%2Fpid%3D1%2Fcid%3D71613%2Fpart%3D%25D0%25BC%25D0%25BE%25D1%258F%2520%2Fsuggestion%3D%25D0%25BC%25D0%25BE%25D1%258F%2520%25D1%2580%25D0%25B5%25D0%25BA%25D0%25BB%25D0%25B0%25D0%25BC%25D0%25B0%2520%25D0%25B3%25D0%25BE%25D0%25BC%25D0%25B5%25D0%25BB%25D1%258C%2Fregion%3D149%2F%2A&text=%D0%BC%D0%BE%D1%8F+%D1%80%D0%B5%D0%BA%D0%BB%D0%B0%D0%BC%D0%B0+%D0%B3%D0%BE%D0%BC%D0%B5%D0%BB%D1%8C,Kinyarwanda,0.6127247302109274,79,188,207,207,207,207,79,1095
80.240.133.13./openx/www/delivery/ck.php?cb=8359345945&n=a6ad124e,English,0.16946150595865334,167,159,193,193,193,193,159,1098
mysql.com,English,1.0,168,160,194,194,194,194,160,1104
yandex.by/clck/jsredir?b64e=3&cst=AiuY0DBWFJ5Hyx_fyvalFD8-0tog6OowACC3yjLVL2XPKirSx_SjgwJkAFSXfztHbDg7chVuwEJ82xo0eqMUULssvYIL_NuSu1VC0olgeVfVCj7we5hU23QgFHjKeZjTEJ_I00Qb1i0o_cleg06rVDOY8rpOyBZ5rHhhGuKs88QRRH8MldFs7U__e-N8KRDOh7zUP4XpkEZpkfkIbHiof4YST8IKhMjrusxh2zVD-BBmUQn3C_olWgFjg2DHh061&cts=1449009109963&from=yandex.by%3Byandsearch%3Bweb%3B%3B&keyno=0&l10n=ru&mc=3.921928094887362&ref=orjY4mGPRjkHVRqRT7scntuoYxQHzkpRiJ8K0mnjiDMsYjDmqXAoqNLlWKM52v6lewhEBIsm1yTz6DAg5QTdjkJf6kCj1hyGPW1lAG8Qkxn__XgKkclcn9ICrRwuaptficNbT_B4RO08AYhpDixDenl2DNzvbXGC5tCeV911rSugrFoZZ2L7sommJNJRmbE_B5ubz3Q3Y0eKBqL1up4cKm90eBrArSfAHEUOCjt3codmWj5FAkGSe9k0bFqKFmhz2wu-2B2BWYI_21LYL-2mWQ&sign=2458caf80bb51b49d7da3b7d8da7dd34&state=PEtFfuTeVD5kpHnK9lio9daDl0Ow0EQqBnwXqr2CGSTlhSDEzIy2U7BBTY65%2Fy93%2BqwDrx71SbSVJRsoLuhczA%3D%3D&text=%D0%BA%D1%83%D0%BF%D0%B8%D1%82%D1%8C+%D0%B2+%D0%BC%D0%B8%D0%BD%D1%81%D0%BA%D0%B5+%D0%BE%D0%B1%D1%83%D0%B2%D1%8C+%D0%B8%D0%B7+%D1%82%D1%83%D1%80%D1%86%D0%B8%D0%B8&url=http%3A%2F%2Fdm.by%2Fminsk%2Fdressing%2Fwomen-shoes%2Fobuv-turciya%2F,Kinyarwanda,0.6127247302109274,84,193,208,208,208,208,84,1109
createaforum.com,English,1.0,169,161,195,195,195,195,161,1110
015.by,Russian,1.0,170,162,196,196,196,196,162,1116
