url,language,language_confidence,pagerank_rank,authority_rank,closeness_centrality_rank,degree_rank,in_degree_rank,out_degree_rank,best_rank,rank_sum
top100.rambler.ru/navi?page=2&pageCount=30&resourceId=2418936&stat=0&type=19&view=short,Russian,1.0,221,295,300,313,312,313,221,1754
oz.by/books/topic.phtml?partner=expert2005&topic=24,Russian,1.0,122,315,320,333,332,333,122,1755
tit.by,Russian,1.0,272,286,291,304,303,304,272,1760
infophon.ru,Russian,1.0,222,296,301,314,313,314,222,1760
pogoda.by,Russian,1.0,124,316,321,334,333,334,124,1762
openx.belaruspartizan.org/www/delivery/ck.php?cb=INSERT_RANDOM_NUMBER_HERE&ct=1&n=a758fa77,English,0.16946150595865334,236,303,308,321,320,321,236,1809
etalon-irkutsk.ru,Russian,1.0,237,304,309,322,321,322,237,1815
fcbate.by,Russian,1.0,139,330,335,340,339,340,139,1823
db.by/services/1c-bitrix,Russian,1.0,140,331,336,341,340,341,140,1829
openx.belaruspartizan.org/www/delivery/ck.php?cb=INSERT_RANDOM_NUMBER_HERE&ct=1&n=accde4eb,English,0.16946150595865334,248,305,310,323,322,323,248,1831
facebook.com/Hoster.by,English,1.0,141,332,337,342,341,342,141,1835
openx.belaruspartizan.org/www/delivery/ck.php?cb=INSERT_RANDOM_NUMBER_HERE&ct=1&n=a50ef925,English,0.16946150595865334,249,306,311,324,323,324,249,1837
cctld.by/whois,Russian,1.0,142,333,338,343,342,343,142,1841
cpminsk.com/en,English,1.0,143,334,339,344,343,344,143,1847
vasukovich.com/stories,Latin,1.0,280,302,307,320,319,320,280,1848
m.vk.com/public28667135,Russian,1.0,144,335,340,345,344,345,144,1853
twitter.com/hoster_by,Latin,1.0,145,336,341,346,345,346,145,1859
plus.google.com/+hosterby,Russian,1.0,146,337,342,347,346,347,146,1865
tvr.by,Russian,1.0,147,338,343,348,347,348,147,1871
lode.by,Russian,1.0,148,339,344,349,348,349,148,1877
abiatec.by,Russian,1.0,149,340,345,350,349,350,149,1883
twitter.com/nasa_niva_ru,Latin,1.0,123,346,351,356,355,356,123,1887
ideabank.by,Russian,1.0,150,341,346,351,350,351,150,1889
auction.cctld.by,Kyrgyz,1.0,151,342,347,352,351,352,151,1895
ctv.by,Russian,1.0,152,343,348,353,352,353,152,1901
potolkiuvlada.ru,Russian,1.0,241,321,326,339,338,339,241,1904
belapb.by,Russian,1.0,153,344,349,354,353,354,153,1907
tvrain.ru/articles/dad-399383,Russian,1.0,160,345,350,355,354,355,160,1919
ads.adfox.ru/202433/goDefaultLink?p1=biozy&p2=v,,,13,410,414,414,413,414,13,2078
finance.rambler.ru/currencies/USD?utm_campaign=self_promo&utm_content=finance&utm_medium=widget&utm_source=r0&utm_term=usd,Russian,1.0,314,353,357,357,356,357,314,2094
finance.rambler.ru?utm_content=finance&utm_medium=topline&utm_source=search,Russian,1.0,315,354,358,358,357,358,315,2100
m.rambler.ru,Russian,1.0,316,355,359,359,358,359,316,2106
help.rambler.ru/feedback/rsearch,Russian,1.0,317,356,360,360,359,360,317,2112
tv.rambler.ru?utm_content=tv&utm_medium=topline&utm_source=search,Russian,1.0,318,357,361,361,360,361,318,2118
love.rambler.ru/en?utm_content=love&utm_medium=topline&utm_source=search,Latin,1.0,319,358,362,362,361,362,319,2124
finance.rambler.ru/currencies/EUR?utm_campaign=self_promo&utm_content=finance&utm_medium=widget&utm_source=r0&utm_term=euro,Russian,1.0,320,359,363,363,362,363,320,2130
